student_id|level|course|grade|major
aiCIZjm8Y4vwA2li|Junior|POLI:310|A|Communication Studies
hcOAgi0vjhQ5Ufa2|Freshman|ENGL:120|B|Anthropology
hcOAgi0vjhQ5Ufa2|Freshman|FREN:200|A-|Anthropology
hcOAgi0vjhQ5Ufa2|Junior|POLI:140|A|Anthropology
hcOAgi0vjhQ5Ufa2|Freshman|RELS:181|C|Anthropology
hcOAgi0vjhQ5Ufa2|Sophomore|EES:104|A+|Anthropology
hcOAgi0vjhQ5Ufa2|Junior|SPAN:100|B+|Anthropology
hcOAgi0vjhQ5Ufa2|Freshman|RHET:103|B|Anthropology
hcOAgi0vjhQ5Ufa2|Senior|ANTH:110|D|Anthropology
hcOAgi0vjhQ5Ufa2|Junior|EES:107|C|Anthropology
hcOAgi0vjhQ5Ufa2|Sophomore|SOC:281|B|Anthropology
hcOAgi0vjhQ5Ufa2|Freshman|GRMN:100|B|Anthropology
hcOAgi0vjhQ5Ufa2|Senior|ABRD:340|R|Anthropology
hcOAgi0vjhQ5Ufa2|Senior|COMM:111|D-|Anthropology
hcOAgi0vjhQ5Ufa2|Senior|ANTH:210|A+|Anthropology
hcOAgi0vjhQ5Ufa2|Junior|BIOL:274|C+|Anthropology
rqpbuvlaG50Y74HI|Sophomore|CW:287|A|Anthropology
rqpbuvlaG50Y74HI|Sophomore|MUSM:300|A|Anthropology
rqpbuvlaG50Y74HI|Senior|BIOL:137|A+|Anthropology
rqpbuvlaG50Y74HI|Sophomore|ANTH:140|A|Anthropology
VJQJPbnoz5w9PBXs|Sophomore|THTR:230|A-|English
1hffjEEBPfgTHI8B|Junior|POLI:310|A-|Communication Studies
h3TFxloUvs2l9Yhz|Sophomore|PSY:240|B-|Psychology
h3TFxloUvs2l9Yhz|Junior|HPAS:101|S|Psychology
h3TFxloUvs2l9Yhz|Junior|RCE:416|B-|Psychology
h3TFxloUvs2l9Yhz|Junior|PSY:348|D-|Psychology
h3TFxloUvs2l9Yhz|Sophomore|HPAS:144|S|Psychology
h3TFxloUvs2l9Yhz|Freshman|SPAN:140|B+|Psychology
h3TFxloUvs2l9Yhz|Junior|ABRD:406|R|Psychology
h3TFxloUvs2l9Yhz|Junior|ACCT:210|A|Psychology
h3TFxloUvs2l9Yhz|Senior|PSY:332|B|Psychology
h3TFxloUvs2l9Yhz|Freshman|RELS:100|B|Psychology
h3TFxloUvs2l9Yhz|Senior|PSY:291|A-|Psychology
h3TFxloUvs2l9Yhz|Senior|PSY:303|B|Psychology
h3TFxloUvs2l9Yhz|Sophomore|STAT:102|C+|Psychology
h3TFxloUvs2l9Yhz|Senior|BIOL:140|B|Psychology
njCoks7JfefXpM6u|Freshman|SPAN:100|D|Business
06dbEjb2Xqn3bkAX|Senior|ESL:420|B|Medical Engineering
F8Q51mpl6WjnUqwJ|Senior|SSW:371|B|History
F8Q51mpl6WjnUqwJ|Senior|THTR:221|B+|History
F8Q51mpl6WjnUqwJ|Freshman|CLSL:100|D-|History
F8Q51mpl6WjnUqwJ|Sophomore|HIST:427|B+|History
F8Q51mpl6WjnUqwJ|Junior|PSY:100|C+|History
F8Q51mpl6WjnUqwJ|Freshman|HIST:140|B+|History
F8Q51mpl6WjnUqwJ|Sophomore|HIST:214|B-|History
F8Q51mpl6WjnUqwJ|Freshman|MILS:102|A+|History
F8Q51mpl6WjnUqwJ|Freshman|FREN:100|B|History
F8Q51mpl6WjnUqwJ|Sophomore|ANTH:130|B|History
F8Q51mpl6WjnUqwJ|Sophomore|LS:100|S|History
F8Q51mpl6WjnUqwJ|Senior|HIST:243|B+|History
F8Q51mpl6WjnUqwJ|Junior|HIST:323|A|History
c05uh91IcaMC6EjB|Sophomore|SPAN:309|A|International Relations
c05uh91IcaMC6EjB|Sophomore|SPAN:201|B+|International Relations
c05uh91IcaMC6EjB|Sophomore|POLI:140|C+|International Relations
c05uh91IcaMC6EjB|Sophomore|ENTR:200|C+|International Relations
c05uh91IcaMC6EjB|Junior|EES:107|C+|International Relations
c05uh91IcaMC6EjB|Sophomore|KORE:210|A|International Relations
c05uh91IcaMC6EjB|Sophomore|ENGL:120|B+|International Relations
c05uh91IcaMC6EjB|Freshman|RHET:106|B+|International Relations
c05uh91IcaMC6EjB|Freshman|CSI:160|S|International Relations
c05uh91IcaMC6EjB|Sophomore|HIST:110|C|International Relations
c05uh91IcaMC6EjB|Freshman|ENTR:134|C|International Relations
bp9Hmp25aDNrtT4W|Junior|POLI:310|A-|Communication Studies
9RLbChhgw14weKQx|Junior|PSY:230|C+|Psychology
9RLbChhgw14weKQx|Junior|COMM:201|B+|Psychology
9RLbChhgw14weKQx|Junior|PHIL:103|A-|Psychology
9RLbChhgw14weKQx|Sophomore|DRAW:231|A-|Psychology
9RLbChhgw14weKQx|Sophomore|TR:107|B|Psychology
9RLbChhgw14weKQx|Junior|PSY:240|B-|Psychology
9RLbChhgw14weKQx|Junior|PSY:260|C|Psychology
9RLbChhgw14weKQx|Freshman|JPNS:140|B+|Psychology
9RLbChhgw14weKQx|Freshman|ESL:419|B+|Psychology
7vj3wNpuN48NqwnM|Senior|SRM:370|B+|Education
if8h8OzwCiS6Gs0c|Junior|CCL:102|A|Cinema
if8h8OzwCiS6Gs0c|Freshman|HIST:104|C|Cinema
if8h8OzwCiS6Gs0c|Freshman|MATH:134|C+|Cinema
if8h8OzwCiS6Gs0c|Freshman|BIOL:114|B|Cinema
if8h8OzwCiS6Gs0c|Sophomore|LLS:161|S|Cinema
if8h8OzwCiS6Gs0c|Junior|CINE:286|A|Cinema
UnMjSM5QjHVP2V4c|Sophomore|SPAN:100|B+|Business
XoyJjIrG6UZe6pXX|Junior|SPAN:100|C-|Business
SnH3xGC8cuo0cKOE|Junior|ECON:280|B|Marketing
SnH3xGC8cuo0cKOE|Senior|PHIL:240|A|Marketing
SnH3xGC8cuo0cKOE|Senior|LLS:104|S|Marketing
SnH3xGC8cuo0cKOE|Senior|HPAS:107|S|Marketing
SnH3xGC8cuo0cKOE|Senior|CSI:180|S|Marketing
SnH3xGC8cuo0cKOE|Senior|CCP:103|R|Marketing
SnH3xGC8cuo0cKOE|Junior|RCE:418|B|Marketing
SnH3xGC8cuo0cKOE|Sophomore|SPST:107|A|Marketing
SnH3xGC8cuo0cKOE|Senior|LS:300|A|Marketing
SnH3xGC8cuo0cKOE|Senior|HSS:231|C-|Marketing
SnH3xGC8cuo0cKOE|Sophomore|COMM:130|A-|Marketing
SnH3xGC8cuo0cKOE|Junior|FIN:300|C|Marketing
SnH3xGC8cuo0cKOE|Sophomore|HIST:101|A|Marketing
SnH3xGC8cuo0cKOE|Senior|SRM:108|A-|Marketing
SnH3xGC8cuo0cKOE|Senior|HPAS:111|S|Marketing
SnH3xGC8cuo0cKOE|Senior|LLS:107|S|Marketing
SnH3xGC8cuo0cKOE|Senior|MKTG:304|S|Marketing
7LtaMLVrMoWoOWkf|Freshman|SPAN:100|A|Business
YcLA7rd9aBC22hjZ|Sophomore|MATH:186|B+|Computer Science
YcLA7rd9aBC22hjZ|Freshman|ESL:416|C+|Computer Science
YcLA7rd9aBC22hjZ|Senior|POLI:140|A|Computer Science
YcLA7rd9aBC22hjZ|Sophomore|MUS:172|A|Computer Science
rPT0N7qXBR4DkjGZ|Junior|RELS:141|A|Sociology
rPT0N7qXBR4DkjGZ|Senior|SOC:141|C|Sociology
rPT0N7qXBR4DkjGZ|Senior|POLI:340|B|Sociology
rPT0N7qXBR4DkjGZ|Sophomore|POLI:310|B-|Sociology
rPT0N7qXBR4DkjGZ|Freshman|PSY:100|B|Sociology
rPT0N7qXBR4DkjGZ|Junior|POLI:100|B|Sociology
rPT0N7qXBR4DkjGZ|Sophomore|SOC:213|C-|Sociology
rPT0N7qXBR4DkjGZ|Sophomore|PSQF:107|A|Sociology
rPT0N7qXBR4DkjGZ|Freshman|GEOG:102|C+|Sociology
rPT0N7qXBR4DkjGZ|Junior|SOC:342|B-|Sociology
rPT0N7qXBR4DkjGZ|Senior|SOC:443|B|Sociology
rPT0N7qXBR4DkjGZ|Freshman|FYP:110|S|Sociology
rPT0N7qXBR4DkjGZ|Senior|SOC:490|S|Sociology
rPT0N7qXBR4DkjGZ|Junior|ITAL:110|B+|Sociology
rPT0N7qXBR4DkjGZ|Junior|ANTH:130|B|Sociology
pdv6T55SxmvsfTqd|Freshman|CSI:170|S|Psychology
pdv6T55SxmvsfTqd|Senior|MSCI:200|B+|Psychology
pdv6T55SxmvsfTqd|Sophomore|PSY:240|B|Psychology
pdv6T55SxmvsfTqd|Sophomore|RELS:170|A+|Psychology
pdv6T55SxmvsfTqd|Senior|HHP:110|B|Psychology
pdv6T55SxmvsfTqd|Freshman|PSY:100|B-|Psychology
pdv6T55SxmvsfTqd|Freshman|CS:102|D-|Psychology
pdv6T55SxmvsfTqd|Junior|LLS:106|S|Psychology
pdv6T55SxmvsfTqd|Junior|JMC:201|A-|Psychology
pdv6T55SxmvsfTqd|Junior|PSQF:102|A|Psychology
pdv6T55SxmvsfTqd|Sophomore|GWSS:106|B+|Psychology
pdv6T55SxmvsfTqd|Junior|POLI:140|B|Psychology
pdv6T55SxmvsfTqd|Freshman|CSI:160|S|Psychology
pdv6T55SxmvsfTqd|Junior|PSY:230|A-|Psychology
pdv6T55SxmvsfTqd|Senior|GWSS:100|B+|Psychology
pdv6T55SxmvsfTqd|Junior|AMST:103|A-|Psychology
pdv6T55SxmvsfTqd|Junior|CS:111|B-|Psychology
pdv6T55SxmvsfTqd|Junior|SPAN:140|A-|Psychology
pdv6T55SxmvsfTqd|Junior|SOC:281|C+|Psychology
pdv6T55SxmvsfTqd|Freshman|CSI:210|S|Psychology
pdv6T55SxmvsfTqd|Sophomore|SOC:141|A|Psychology
pdv6T55SxmvsfTqd|Junior|ARTS:101|B-|Psychology
pdv6T55SxmvsfTqd|Sophomore|BIOL:140|B-|Psychology
pdv6T55SxmvsfTqd|Freshman|SOC:101|B|Psychology
pdv6T55SxmvsfTqd|Senior|PSY:499|A|Psychology
pdv6T55SxmvsfTqd|Junior|PSQF:107|A|Psychology
pdv6T55SxmvsfTqd|Freshman|POLI:120|A|Psychology
pdv6T55SxmvsfTqd|Freshman|EES:108|B|Psychology
pdv6T55SxmvsfTqd|Senior|HPAS:123|S|Psychology
pdv6T55SxmvsfTqd|Sophomore|HIST:240|B-|Psychology
pdv6T55SxmvsfTqd|Sophomore|PSY:281|C-|Psychology
pdv6T55SxmvsfTqd|Sophomore|PHIL:103|B|Psychology
pdv6T55SxmvsfTqd|Freshman|RHET:103|B-|Psychology
pdv6T55SxmvsfTqd|Junior|LING:104|A|Psychology
pdv6T55SxmvsfTqd|Junior|CSI:138|A|Psychology
Nn9Mr4446ORy2e92|Freshman|ASTR:107|B-|Psychology
Nn9Mr4446ORy2e92|Senior|SPAN:384|A|Psychology
Nn9Mr4446ORy2e92|Junior|POLI:110|B|Psychology
Nn9Mr4446ORy2e92|Junior|PSY:281|A|Psychology
Nn9Mr4446ORy2e92|Junior|SOC:222|A|Psychology
Nn9Mr4446ORy2e92|Senior|HPAS:101|S|Psychology
Nn9Mr4446ORy2e92|Sophomore|HHP:231|B-|Psychology
Nn9Mr4446ORy2e92|Freshman|MATH:146|D+|Psychology
Nn9Mr4446ORy2e92|Sophomore|MATH:184|A|Psychology
Nn9Mr4446ORy2e92|Junior|RCE:419|B-|Psychology
Nn9Mr4446ORy2e92|Senior|MGMT:200|A|Psychology
Nn9Mr4446ORy2e92|Junior|CCP:130|S|Psychology
Nn9Mr4446ORy2e92|Sophomore|RCE:417|A|Psychology
Nn9Mr4446ORy2e92|Sophomore|PSY:270|B-|Psychology
Nn9Mr4446ORy2e92|Sophomore|RCE:418|A-|Psychology
Nn9Mr4446ORy2e92|Junior|SPAN:100|B|Psychology
Nn9Mr4446ORy2e92|Junior|LLS:104|S|Psychology
Nn9Mr4446ORy2e92|Junior|PSY:230|A-|Psychology
Nn9Mr4446ORy2e92|Senior|HPAS:123|S|Psychology
Nn9Mr4446ORy2e92|Junior|GWSS:100|A|Psychology
Nn9Mr4446ORy2e92|Sophomore|ENGL:120|A|Psychology
Nn9Mr4446ORy2e92|Junior|LING:300|B+|Psychology
Nn9Mr4446ORy2e92|Freshman|EES:103|B|Psychology
Nn9Mr4446ORy2e92|Senior|SOC:490|S|Psychology
Nn9Mr4446ORy2e92|Senior|PSY:260|B|Psychology
Nn9Mr4446ORy2e92|Senior|JPNS:140|A+|Psychology
Nn9Mr4446ORy2e92|Junior|PSQF:107|B+|Psychology
Nn9Mr4446ORy2e92|Senior|SOC:281|A-|Psychology
Nn9Mr4446ORy2e92|Junior|GEOG:107|B+|Psychology
Nn9Mr4446ORy2e92|Junior|SOC:371|B-|Psychology
Nn9Mr4446ORy2e92|Freshman|CHEM:111|D+|Psychology
Nn9Mr4446ORy2e92|Sophomore|CSI:140|S|Psychology
Nn9Mr4446ORy2e92|Freshman|RHET:103|B+|Psychology
Nn9Mr4446ORy2e92|Senior|HPAS:143|S|Psychology
Nn9Mr4446ORy2e92|Freshman|PSY:100|C-|Psychology
Nn9Mr4446ORy2e92|Senior|THTR:414|A+|Psychology
Nn9Mr4446ORy2e92|Senior|SPAN:140|A-|Psychology
Nn9Mr4446ORy2e92|Senior|PSY:332|C|Psychology
Nn9Mr4446ORy2e92|Sophomore|BIOL:140|A|Psychology
Nn9Mr4446ORy2e92|Sophomore|STAT:102|B+|Psychology
oOSRVzFe0OgHJdSI|Sophomore|SSW:102|A-|Psychology
oOSRVzFe0OgHJdSI|Senior|CLSA:180|A-|Psychology
oOSRVzFe0OgHJdSI|Senior|HSS:240|B|Psychology
oOSRVzFe0OgHJdSI|Junior|PSY:260|A|Psychology
oOSRVzFe0OgHJdSI|Freshman|CSI:170|S|Psychology
oOSRVzFe0OgHJdSI|Freshman|ANTH:120|D|Psychology
oOSRVzFe0OgHJdSI|Freshman|RHET:103|A|Psychology
oOSRVzFe0OgHJdSI|Sophomore|POLI:140|B+|Psychology
oOSRVzFe0OgHJdSI|Junior|PSY:270|B+|Psychology
oOSRVzFe0OgHJdSI|Sophomore|STAT:102|B|Psychology
oOSRVzFe0OgHJdSI|Senior|RCE:419|S|Psychology
oOSRVzFe0OgHJdSI|Senior|KORE:110|A+|Psychology
oOSRVzFe0OgHJdSI|Sophomore|LSA:104|B+|Psychology
RfP7N8dYpfqcYgO2|Freshman|ESL:420|D|Medical Engineering
k8xrv3QogOpcEfyl|Sophomore|POLI:310|B-|Communication Studies
E0O9cMJwLtCxvJgJ|Senior|POLI:310|A-|Communication Studies
BWVAkkM4yRwSQZXx|Junior|MUS:116|A|Political Science
BWVAkkM4yRwSQZXx|Sophomore|POLI:310|B-|Political Science
BWVAkkM4yRwSQZXx|Junior|POLI:311|B+|Political Science
BWVAkkM4yRwSQZXx|Freshman|RHET:103|A-|Political Science
BWVAkkM4yRwSQZXx|Senior|COMM:204|A|Political Science
BWVAkkM4yRwSQZXx|Senior|ITAL:110|A|Political Science
BWVAkkM4yRwSQZXx|Sophomore|POLI:140|C|Political Science
BWVAkkM4yRwSQZXx|Freshman|POLI:110|C|Political Science
BWVAkkM4yRwSQZXx|Senior|HIST:226|A-|Political Science
BWVAkkM4yRwSQZXx|Senior|CLAS:311|A|Political Science
BWVAkkM4yRwSQZXx|Junior|HPAS:102|S|Political Science
BWVAkkM4yRwSQZXx|Junior|MILS:301|A|Political Science
BWVAkkM4yRwSQZXx|Freshman|FYP:110|S|Political Science
BWVAkkM4yRwSQZXx|Sophomore|MILS:109|S|Political Science
BWVAkkM4yRwSQZXx|Junior|HIST:101|A|Political Science
BWVAkkM4yRwSQZXx|Freshman|FYP:100|A|Political Science
BWVAkkM4yRwSQZXx|Sophomore|RELS:113|A|Political Science
BWVAkkM4yRwSQZXx|Senior|SOC:217|B-|Political Science
BWVAkkM4yRwSQZXx|Sophomore|POLI:170|B-|Political Science
BWVAkkM4yRwSQZXx|Freshman|ENGL:120|A|Political Science
BWVAkkM4yRwSQZXx|Senior|HPAS:144|S|Political Science
BWVAkkM4yRwSQZXx|Senior|RELS:284|A|Political Science
BWVAkkM4yRwSQZXx|Junior|HIST:100|A-|Political Science
BWVAkkM4yRwSQZXx|Freshman|CSI:170|S|Political Science
BWVAkkM4yRwSQZXx|Junior|POLI:370|A|Political Science
BWVAkkM4yRwSQZXx|Senior|SOC:102|C+|Political Science
BWVAkkM4yRwSQZXx|Junior|ANTH:100|C|Political Science
BWVAkkM4yRwSQZXx|Sophomore|SOC:281|C|Political Science
BWVAkkM4yRwSQZXx|Senior|SPAN:100|A+|Political Science
OlgV3xwiJvtzLXX7|Junior|POLI:310|A-|Communication Studies
DJZ53uudqnKqF9hR|Junior|CSI:180|S|Economics
DJZ53uudqnKqF9hR|Freshman|IIEP:044|A-|Economics
DJZ53uudqnKqF9hR|Freshman|IIEP:034|B|Economics
DJZ53uudqnKqF9hR|Senior|ECON:314|A|Economics
DJZ53uudqnKqF9hR|Freshman|IIEP:046|A-|Economics
DJZ53uudqnKqF9hR|Freshman|ESL:413|B-|Economics
DJZ53uudqnKqF9hR|Sophomore|HIST:140|A-|Economics
DJZ53uudqnKqF9hR|Junior|ECON:310|B|Economics
DJZ53uudqnKqF9hR|Freshman|CSI:160|S|Economics
DJZ53uudqnKqF9hR|Junior|PHYS:140|C|Economics
DJZ53uudqnKqF9hR|Sophomore|ECON:120|C-|Economics
DJZ53uudqnKqF9hR|Senior|LS:201|S|Economics
DJZ53uudqnKqF9hR|Junior|BUS:230|S|Economics
DJZ53uudqnKqF9hR|Senior|ECON:376|B|Economics
DJZ53uudqnKqF9hR|Senior|MATH:010|A|Economics
DJZ53uudqnKqF9hR|Sophomore|MGMT:210|B-|Economics
DJZ53uudqnKqF9hR|Senior|SPAN:140|B-|Economics
DJZ53uudqnKqF9hR|Senior|AMST:101|C|Economics
DJZ53uudqnKqF9hR|Senior|LS:300|A-|Economics
DJZ53uudqnKqF9hR|Sophomore|ENTR:134|C|Economics
DJZ53uudqnKqF9hR|Senior|PSY:100|B|Economics
DJZ53uudqnKqF9hR|Junior|GRMN:100|B+|Economics
DJZ53uudqnKqF9hR|Senior|HPAS:104|S|Economics
DJZ53uudqnKqF9hR|Senior|CEE:103|C+|Economics
DJZ53uudqnKqF9hR|Junior|MGMT:200|B-|Economics
DJZ53uudqnKqF9hR|Senior|ANTH:210|A|Economics
DJZ53uudqnKqF9hR|Junior|ECON:334|D|Economics
DJZ53uudqnKqF9hR|Senior|EES:100|B-|Economics
DJZ53uudqnKqF9hR|Freshman|FYP:110|S|Economics
DJZ53uudqnKqF9hR|Sophomore|EES:108|C-|Economics
DJZ53uudqnKqF9hR|Freshman|ITAL:103|S|Economics
DJZ53uudqnKqF9hR|Senior|ECON:332|B|Economics
DJZ53uudqnKqF9hR|Senior|ULIB:100|A-|Economics
DJZ53uudqnKqF9hR|Senior|CCP:202|S|Economics
Xw5Xki3o2glWL3Bd|Freshman|CSI:170|S|Biology
Xw5Xki3o2glWL3Bd|Freshman|CHEM:107|D-|Biology
Xw5Xki3o2glWL3Bd|Freshman|HPAS:100|B|Biology
Xw5Xki3o2glWL3Bd|Freshman|HPAS:143|S|Biology
Xw5Xki3o2glWL3Bd|Sophomore|PHIL:103|A|Biology
Xw5Xki3o2glWL3Bd|Senior|BIOL:237|B|Biology
Xw5Xki3o2glWL3Bd|Junior|BIOL:140|B+|Biology
Xw5Xki3o2glWL3Bd|Senior|BIOL:260|C+|Biology
Xw5Xki3o2glWL3Bd|Freshman|SOC:101|A|Biology
Xw5Xki3o2glWL3Bd|Senior|PHYS:141|D-|Biology
Xw5Xki3o2glWL3Bd|Junior|SPAN:100|C-|Biology
Xw5Xki3o2glWL3Bd|Junior|BIOL:434|A-|Biology
Xw5Xki3o2glWL3Bd|Freshman|CSI:160|S|Biology
Xw5Xki3o2glWL3Bd|Junior|CHEM:111|A-|Biology
8pBCKo9c79HkVEsk|Senior|THTR:230|A|English
ONJqw8AkQfmsr3VT|Sophomore|SPAN:100|C+|Business
Rwl1SC3Lo7VRIYxk|Senior|HHP:240|D|Human Physiology
S5pH7inynX45M3ue|Sophomore|STAT:103|C|Economics
S5pH7inynX45M3ue|Freshman|IIEP:031|C+|Economics
S5pH7inynX45M3ue|Sophomore|ECON:110|B|Economics
S5pH7inynX45M3ue|Junior|ESL:416|B+|Economics
S5pH7inynX45M3ue|Senior|ARAB:203|A|Economics
S5pH7inynX45M3ue|Freshman|RHET:103|B|Economics
S5pH7inynX45M3ue|Senior|ENTR:349|B|Economics
S5pH7inynX45M3ue|Junior|LLS:108|S|Economics
S5pH7inynX45M3ue|Sophomore|ECON:362|B-|Economics
S5pH7inynX45M3ue|Sophomore|MUS:372|A+|Economics
S5pH7inynX45M3ue|Freshman|PHIL:163|C+|Economics
S5pH7inynX45M3ue|Senior|MGMT:210|D|Economics
S5pH7inynX45M3ue|Freshman|IIEP:041|B-|Economics
S5pH7inynX45M3ue|Junior|MKTG:300|C+|Economics
S5pH7inynX45M3ue|Junior|ECON:310|B+|Economics
S5pH7inynX45M3ue|Freshman|ESL:419|A-|Economics
S5pH7inynX45M3ue|Senior|MSCI:140|B+|Economics
S5pH7inynX45M3ue|Senior|FIN:310|S|Economics
S5pH7inynX45M3ue|Freshman|ENGL:120|C|Economics
S5pH7inynX45M3ue|Freshman|PHYS:140|C|Economics
S5pH7inynX45M3ue|Junior|CW:180|A|Economics
S5pH7inynX45M3ue|Sophomore|ECON:333|A-|Economics
S5pH7inynX45M3ue|Sophomore|COMM:117|A-|Economics
S5pH7inynX45M3ue|Senior|ECON:337|B+|Economics
S5pH7inynX45M3ue|Senior|MATH:184|B|Economics
S5pH7inynX45M3ue|Sophomore|GEOG:107|C|Economics
S5pH7inynX45M3ue|Junior|ECON:314|B-|Economics
S5pH7inynX45M3ue|Sophomore|ECON:280|C|Economics
S5pH7inynX45M3ue|Senior|POLI:440|A|Economics
S5pH7inynX45M3ue|Senior|HONR:317|S|Economics
S5pH7inynX45M3ue|Senior|FIN:340|A|Economics
S5pH7inynX45M3ue|Junior|SPAN:140|B+|Economics
S5pH7inynX45M3ue|Junior|ECON:332|C-|Economics
S5pH7inynX45M3ue|Senior|CSI:180|S|Economics
S5pH7inynX45M3ue|Freshman|ESL:410|B+|Economics
S5pH7inynX45M3ue|Senior|HIST:124|D|Economics
S5pH7inynX45M3ue|Junior|ECON:334|B+|Economics
S5pH7inynX45M3ue|Senior|ARTS:106|B|Economics
1eHCwl5cmsNNFjPS|Sophomore|RHET:103|B|Mathematics
1eHCwl5cmsNNFjPS|Junior|MATH:270|B+|Mathematics
1eHCwl5cmsNNFjPS|Junior|SPST:107|B|Mathematics
1eHCwl5cmsNNFjPS|Freshman|PHYS:140|B-|Mathematics
1eHCwl5cmsNNFjPS|Freshman|ESL:420|B-|Mathematics
1eHCwl5cmsNNFjPS|Freshman|MATH:146|A+|Mathematics
1eHCwl5cmsNNFjPS|Junior|SPAN:100|B-|Mathematics
1eHCwl5cmsNNFjPS|Freshman|STAT:310|A|Mathematics
1eHCwl5cmsNNFjPS|Junior|SOAS:210|A|Mathematics
1eHCwl5cmsNNFjPS|Junior|CLSA:183|A|Mathematics
1eHCwl5cmsNNFjPS|Senior|ME:411|A-|Mathematics
1eHCwl5cmsNNFjPS|Sophomore|PSY:100|B-|Mathematics
1eHCwl5cmsNNFjPS|Senior|CS:333|A|Mathematics
1eHCwl5cmsNNFjPS|Sophomore|MATH:284|C-|Mathematics
D27vIunwyiqOV4Gu|Sophomore|SPAN:100|C-|Business
pfjgltHDn2uqhm8e|Senior|SRM:370|B+|Education
ofFVHXCQhuVYtT70|Sophomore|RHET:106|B+|Sociology
ofFVHXCQhuVYtT70|Junior|LLS:104|S|Sociology
ofFVHXCQhuVYtT70|Junior|SSW:204|B|Sociology
ofFVHXCQhuVYtT70|Junior|SOC:213|D|Sociology
ofFVHXCQhuVYtT70|Freshman|BUS:230|S|Sociology
ofFVHXCQhuVYtT70|Junior|ASTR:107|D-|Sociology
ofFVHXCQhuVYtT70|Senior|SPST:107|C+|Sociology
ofFVHXCQhuVYtT70|Sophomore|SOC:321|C|Sociology
ofFVHXCQhuVYtT70|Senior|RCE:417|A-|Sociology
FLQrG3jzg4bHpkBZ|Junior|POLI:310|B-|Communication Studies
fYoei51Cpegxk8PS|Freshman|RHET:100|A-|Actuarial Sciences
nxEteJB38sL5oiQb|Sophomore|MUS:121|A|Music
nxEteJB38sL5oiQb|Sophomore|CSI:160|S|Music
nxEteJB38sL5oiQb|Sophomore|PSQF:102|B-|Music
nxEteJB38sL5oiQb|Freshman|MUS:120|A-|Music
nxEteJB38sL5oiQb|Sophomore|RHET:104|B|Music
nxEteJB38sL5oiQb|Freshman|MUS:116|A|Music
nxEteJB38sL5oiQb|Junior|ITAL:110|D-|Music
nxEteJB38sL5oiQb|Senior|PSQF:107|C+|Music
nxEteJB38sL5oiQb|Senior|MUS:317|A|Music
nxEteJB38sL5oiQb|Senior|MUS:221|A-|Music
nxEteJB38sL5oiQb|Junior|MUS:369|A-|Music
nxEteJB38sL5oiQb|Senior|MUS:203|A|Music
nxEteJB38sL5oiQb|Sophomore|MUS:112|S|Music
nxEteJB38sL5oiQb|Junior|MUS:230|B|Music
nxEteJB38sL5oiQb|Senior|MUS:202|A|Music
nxEteJB38sL5oiQb|Senior|EDTL:408|A|Music
nxEteJB38sL5oiQb|Senior|MUS:490|A|Music
nxEteJB38sL5oiQb|Freshman|MUS:316|C|Music
nxEteJB38sL5oiQb|Senior|MUS:367|A-|Music
nxEteJB38sL5oiQb|Senior|EPLS:300|B+|Music
nxEteJB38sL5oiQb|Freshman|CHEM:104|A-|Music
nxEteJB38sL5oiQb|Senior|MUS:368|A-|Music
nxEteJB38sL5oiQb|Freshman|HIST:100|B+|Music
nxEteJB38sL5oiQb|Senior|ENTR:134|B+|Music
nxEteJB38sL5oiQb|Sophomore|MUS:348|A|Music
nxEteJB38sL5oiQb|Senior|EDTL:464|A-|Music
nxEteJB38sL5oiQb|Senior|MATH:138|A|Music
nxEteJB38sL5oiQb|Senior|THTR:314|A-|Music
nxEteJB38sL5oiQb|Sophomore|MUS:424|C-|Music
nxEteJB38sL5oiQb|Freshman|SPAN:140|C|Music
nxEteJB38sL5oiQb|Junior|MUS:318|A|Music
nxEteJB38sL5oiQb|Junior|CSI:180|S|Music
nxEteJB38sL5oiQb|Senior|MUS:340|A|Music
nxEteJB38sL5oiQb|Junior|MUS:267|A|Music
nxEteJB38sL5oiQb|Junior|HHP:110|B-|Music
nxEteJB38sL5oiQb|Junior|PSY:332|B|Music
nxEteJB38sL5oiQb|Sophomore|PHYS:141|A|Music
nxEteJB38sL5oiQb|Sophomore|ENGL:120|B-|Music
nxEteJB38sL5oiQb|Senior|MUS:467|A|Music
lzeyUaFBNGtUtUiC|Junior|PSY:332|A+|Psychology
lzeyUaFBNGtUtUiC|Freshman|ANTH:130|B|Psychology
lzeyUaFBNGtUtUiC|Freshman|RELS:122|A|Psychology
lzeyUaFBNGtUtUiC|Freshman|ANTH:120|D+|Psychology
lzeyUaFBNGtUtUiC|Senior|HPAS:100|D-|Psychology
lzeyUaFBNGtUtUiC|Junior|PSY:301|B-|Psychology
lzeyUaFBNGtUtUiC|Junior|HPAS:107|S|Psychology
lzeyUaFBNGtUtUiC|Junior|PSY:270|C|Psychology
lzeyUaFBNGtUtUiC|Freshman|PSY:260|B-|Psychology
lzeyUaFBNGtUtUiC|Senior|DANC:103|A+|Psychology
lzeyUaFBNGtUtUiC|Junior|PSY:240|A|Psychology
lzeyUaFBNGtUtUiC|Senior|CS:102|B|Psychology
WG1UdHsMjZcwC7pM|Junior|POLI:310|B|Communication Studies
PSgDVUFPwy5oJJvP|Freshman|SPAN:100|B-|Business
